participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.effort_to_firm,player.payoff_points,group.id_in_subsession,group.total_effort,group.firm_size,group.per_capita_effort,group.per_capita_payout,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,5.0,6,0.0,2,6,3,2.0,3.3000000000000003,2,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,8.0,0,0.0,5,0,6,0.0,0.0,3,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,8.0,0,0.0,1,0,2,0.0,0.0,3,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,8.0,0,0.0,5,0,6,0.0,0.0,3,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,8.0,0,0.0,4,0,5,0.0,0.0,3,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,8.0,0,0.0,4,0,5,0.0,0.0,3,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,9.0,0,0.0,2,2,3,0.6666666666666666,1.1,3,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,8.0,0,0.0,3,0,4,0.0,0.0,3,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,8.0,0,0.0,5,0,6,0.0,0.0,3,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,8.0,0,0.0,5,0,6,0.0,0.0,3,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,8.0,0,0.0,3,0,4,0.0,0.0,3,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,8.0,0,0.0,4,0,5,0.0,0.0,3,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,8.0,0,0.0,3,0,4,0.0,0.0,3,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,8.0,0,0.0,5,0,6,0.0,0.0,3,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,8.0,0,0.0,3,0,4,0.0,0.0,3,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,8.0,0,0.0,4,0,5,0.0,0.0,3,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,8.0,0,0.0,5,0,6,0.0,0.0,3,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,8.0,0,0.0,1,0,2,0.0,0.0,3,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,8.0,0,0.0,4,0,5,0.0,0.0,3,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,9.0,0,0.0,2,2,3,0.6666666666666666,1.1,3,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,7.0,2,0.0,2,2,3,0.6666666666666666,1.1,3,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,4,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,4,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,4,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,4,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,4,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,4,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,0.0,,0.0,3,0,0,0.0,0.0,4,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,0.0,,0.0,5,0,0,0.0,0.0,4,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,0.0,,0.0,5,0,0,0.0,0.0,4,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,0.0,,0.0,3,0,0,0.0,0.0,4,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,0.0,,0.0,4,0,0,0.0,0.0,4,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,0.0,,0.0,3,0,0,0.0,0.0,4,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,0.0,,0.0,5,0,0,0.0,0.0,4,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,0.0,,0.0,3,0,0,0.0,0.0,4,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,0.0,,0.0,4,0,0,0.0,0.0,4,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,0.0,,0.0,5,0,0,0.0,0.0,4,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,0.0,,0.0,1,0,0,0.0,0.0,4,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,0.0,,0.0,4,0,0,0.0,0.0,4,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,0.0,,0.0,2,0,0,0.0,0.0,4,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,0.0,,0.0,2,0,0,0.0,0.0,4,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,5,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,5,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,5,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,5,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,5,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,5,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,0.0,,0.0,3,0,0,0.0,0.0,5,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,0.0,,0.0,5,0,0,0.0,0.0,5,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,0.0,,0.0,5,0,0,0.0,0.0,5,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,0.0,,0.0,3,0,0,0.0,0.0,5,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,0.0,,0.0,4,0,0,0.0,0.0,5,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,0.0,,0.0,3,0,0,0.0,0.0,5,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,0.0,,0.0,5,0,0,0.0,0.0,5,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,0.0,,0.0,3,0,0,0.0,0.0,5,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,0.0,,0.0,4,0,0,0.0,0.0,5,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,0.0,,0.0,5,0,0,0.0,0.0,5,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,0.0,,0.0,1,0,0,0.0,0.0,5,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,0.0,,0.0,4,0,0,0.0,0.0,5,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,0.0,,0.0,2,0,0,0.0,0.0,5,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,0.0,,0.0,2,0,0,0.0,0.0,5,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,6,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,6,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,6,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,6,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,6,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,6,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,0.0,,0.0,3,0,0,0.0,0.0,6,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,0.0,,0.0,5,0,0,0.0,0.0,6,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,0.0,,0.0,5,0,0,0.0,0.0,6,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,0.0,,0.0,3,0,0,0.0,0.0,6,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,0.0,,0.0,4,0,0,0.0,0.0,6,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,0.0,,0.0,3,0,0,0.0,0.0,6,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,0.0,,0.0,5,0,0,0.0,0.0,6,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,0.0,,0.0,3,0,0,0.0,0.0,6,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,0.0,,0.0,4,0,0,0.0,0.0,6,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,0.0,,0.0,5,0,0,0.0,0.0,6,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,0.0,,0.0,1,0,0,0.0,0.0,6,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,0.0,,0.0,4,0,0,0.0,0.0,6,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,0.0,,0.0,2,0,0,0.0,0.0,6,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,0.0,,0.0,2,0,0,0.0,0.0,6,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,7,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,7,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,7,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,7,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,7,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,7,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,0.0,,0.0,3,0,0,0.0,0.0,7,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,0.0,,0.0,5,0,0,0.0,0.0,7,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,0.0,,0.0,5,0,0,0.0,0.0,7,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,0.0,,0.0,3,0,0,0.0,0.0,7,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,0.0,,0.0,4,0,0,0.0,0.0,7,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,0.0,,0.0,3,0,0,0.0,0.0,7,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,0.0,,0.0,5,0,0,0.0,0.0,7,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,0.0,,0.0,3,0,0,0.0,0.0,7,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,0.0,,0.0,4,0,0,0.0,0.0,7,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,0.0,,0.0,5,0,0,0.0,0.0,7,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,0.0,,0.0,1,0,0,0.0,0.0,7,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,0.0,,0.0,4,0,0,0.0,0.0,7,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,0.0,,0.0,2,0,0,0.0,0.0,7,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,0.0,,0.0,2,0,0,0.0,0.0,7,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,8,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,8,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,8,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,8,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,8,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,8,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,0.0,,0.0,3,0,0,0.0,0.0,8,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,0.0,,0.0,5,0,0,0.0,0.0,8,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,0.0,,0.0,5,0,0,0.0,0.0,8,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,0.0,,0.0,3,0,0,0.0,0.0,8,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,0.0,,0.0,4,0,0,0.0,0.0,8,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,0.0,,0.0,3,0,0,0.0,0.0,8,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,0.0,,0.0,5,0,0,0.0,0.0,8,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,0.0,,0.0,3,0,0,0.0,0.0,8,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,0.0,,0.0,4,0,0,0.0,0.0,8,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,0.0,,0.0,5,0,0,0.0,0.0,8,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,0.0,,0.0,1,0,0,0.0,0.0,8,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,0.0,,0.0,4,0,0,0.0,0.0,8,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,0.0,,0.0,2,0,0,0.0,0.0,8,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,0.0,,0.0,2,0,0,0.0,0.0,8,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,9,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,9,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,9,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,9,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,9,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,9,21o9puqc,,,,,0
7,9j0so8yg,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:59.073862,1,,,26.0,4,,0.0,,0.0,3,0,0,0.0,0.0,9,21o9puqc,,,,,0
8,x7ro6tyd,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:03.779873,1,,,28.0,6,,0.0,,0.0,5,0,0,0.0,0.0,9,21o9puqc,,,,,0
9,57sin5z7,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:08.191188,1,,,35.0,1,,0.0,,0.0,5,0,0,0.0,0.0,9,21o9puqc,,,,,0
10,l228ihn1,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:12.847511,1,,,31.0,2,,0.0,,0.0,3,0,0,0.0,0.0,9,21o9puqc,,,,,0
11,2tat9fao,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:17.325317,1,,,29.0,2,,0.0,,0.0,4,0,0,0.0,0.0,9,21o9puqc,,,,,0
12,qcamssj4,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:22.342478,1,,,29.0,3,,0.0,,0.0,3,0,0,0.0,0.0,9,21o9puqc,,,,,0
13,6u4dpgks,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:27.113984,1,,,31.0,5,,0.0,,0.0,5,0,0,0.0,0.0,9,21o9puqc,,,,,0
14,ljo1ncjh,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:31.344605,1,,,27.0,1,,0.0,,0.0,3,0,0,0.0,0.0,9,21o9puqc,,,,,0
15,qoae0fbu,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:35.367632,1,,,25.0,5,,0.0,,0.0,4,0,0,0.0,0.0,9,21o9puqc,,,,,0
16,f27u8ct0,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:51.358432,1,,,28.0,4,,0.0,,0.0,5,0,0,0.0,0.0,9,21o9puqc,,,,,0
17,900reakz,,0,9,90,pg_exogenous,Results,2025-12-24 00:51:55.998271,1,,,24.0,1,,0.0,,0.0,1,0,0,0.0,0.0,9,21o9puqc,,,,,0
18,1mpcsz8z,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:04.306458,1,,,30.0,4,,0.0,,0.0,4,0,0,0.0,0.0,9,21o9puqc,,,,,0
19,b0f26ovj,,0,9,90,pg_exogenous,Results,2025-12-24 00:52:09.130965,1,,,32.0,2,,0.0,,0.0,2,0,0,0.0,0.0,9,21o9puqc,,,,,0
20,1tw75p2k,,0,10,90,pg_exogenous,Decision,2025-12-24 00:52:13.276169,1,,,23.0,3,,0.0,,0.0,2,0,0,0.0,0.0,9,21o9puqc,,,,,0
1,jqzf3x2z,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:33.437562,1,,,34.0,2,,0.0,,0.0,5,0,0,0.0,0.0,10,21o9puqc,,,,,0
2,b2s1fyki,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:38.921110,1,,,24.0,2,,0.0,,0.0,1,0,0,0.0,0.0,10,21o9puqc,,,,,0
3,f26wljis,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:43.049803,1,,,32.0,3,,0.0,,0.0,5,0,0,0.0,0.0,10,21o9puqc,,,,,0
4,4sd3ersx,,0,8,90,pg_exogenous,ResultsWaitPage,2025-12-24 00:52:49.278093,1,,,32.0,3,,0.0,,0.0,4,0,0,0.0,0.0,10,21o9puqc,,,,,0
5,wmkk441f,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:48.654595,1,,,27.0,1,,0.0,,0.0,4,0,0,0.0,0.0,10,21o9puqc,,,,,0
6,sf5enyru,,0,9,90,pg_exogenous,Results,2025-12-24 00:50:53.224917,1,,,29.0,1,,0.0,,0.0,2,0,0,0.0,0.0,10,21o9puqc,,,,,0
